Datetime,Location,Item,TransactionQty
08/22/19 12:47:43 PM,L1,I10,-120
08/22/19 12:47:52 PM,L1,I9,-80
08/22/20 12:13:58 PM,L1,I8,-40
08/22/20 12:16:16 PM,L1,I1,-120
08/22/20 12:16:25 PM,L1,I10,-120
08/22/20 12:16:40 PM,L1,I9,-120
08/22/20 12:16:46 PM,L1,I8,-40
08/22/20 12:16:59 PM,L1,I6,-40
08/22/20 12:21:05 PM,L1,I1,-120
08/22/20 12:21:12 PM,L1,I10,-120
08/22/20 12:21:19 PM,L1,I9,-80
08/22/20 12:36:32 PM,L1,I5,-40
08/22/20 12:37:07 PM,L1,I6,-40
08/22/20 12:40:34 PM,L1,I3,-1
08/23/18 05:07:13 PM,L1,I9,-40
08/23/18 05:07:59 PM,L1,I1,-120
08/23/18 05:19:04 PM,L1,I1,-160
08/23/18 05:19:27 PM,L1,I6,-80
08/23/18 05:19:34 PM,L1,I5,-40
08/23/18 05:21:30 PM,L1,I3,-100
08/23/18 05:21:40 PM,L1,I2,-42
08/23/18 07:38:25 PM,L1,I9,-120
08/23/18 07:38:44 PM,L1,I1,-120
08/23/21 05:05:01 PM,L1,I2,-40
08/23/21 05:09:39 PM,L1,I1,-160
08/23/21 05:09:48 PM,L1,I10,-80
08/24/19 02:40:30 PM,L1,I1,-120
08/24/19 02:40:45 PM,L1,I6,-40
08/24/19 02:52:16 PM,L1,I3,-100
08/24/19 03:08:07 PM,L1,I3,-100
08/24/19 03:19:53 PM,L1,I1,-40
08/24/20 05:00:46 PM,L1,I3,-100
08/24/20 05:02:56 PM,L1,I8,-40
08/24/20 05:03:08 PM,L1,I1,-40
08/24/20 05:49:12 PM,L1,I6,-120
08/24/20 05:49:21 PM,L1,I1,-120
08/24/20 05:49:29 PM,L1,I9,-120
08/24/20 05:49:36 PM,L1,I7,-62
08/24/20 06:44:11 PM,L1,I3,-100
08/24/21 07:16:40 PM,L1,I1,-120
08/24/21 07:17:04 PM,L1,I10,-120
08/24/21 07:17:12 PM,L1,I9,-80
08/24/21 07:31:30 PM,L1,I4,-100
08/25/20 05:31:26 PM,L1,I1,-80
08/25/20 06:18:58 PM,L1,I2,-40
08/25/20 06:24:09 PM,L1,I10,-160
08/25/20 06:24:16 PM,L1,I1,-120
08/25/20 06:24:41 PM,L1,I5,-80
08/25/21 04:24:55 PM,L1,I7,-60.5
08/25/21 04:25:13 PM,L1,I1,-120
08/25/21 04:25:23 PM,L1,I5,-40
08/25/21 04:25:45 PM,L1,I2,-40
08/25/21 04:31:19 PM,L1,I4,-100
08/25/21 06:30:14 PM,L1,I8,-81
08/25/21 06:31:32 PM,L1,I1,-40
08/25/21 06:32:22 PM,L1,I1,-40
08/25/21 06:32:39 PM,L1,I6,-110
08/25/21 06:33:06 PM,L1,I6,-50
08/26/19 04:44:16 PM,L1,I10,-80
08/26/19 04:44:26 PM,L1,I2,-40
08/26/19 04:48:47 PM,L1,I1,-120
08/26/19 04:48:57 PM,L1,I6,-80
08/26/19 04:50:19 PM,L1,I7,-60
08/26/19 07:24:22 PM,L1,I1,-160
08/26/19 07:24:37 PM,L1,I10,-120
08/26/20 07:41:40 PM,L1,I1,-120
08/26/20 07:41:46 PM,L1,I6,-80
08/26/20 07:41:54 PM,L1,I5,-80
08/26/20 07:42:00 PM,L1,I2,-40
08/26/20 07:42:30 PM,L1,I4,-100
08/26/20 07:46:55 PM,L1,I10,-160
08/26/20 07:47:08 PM,L1,I1,-80
08/27/18 01:18:18 PM,L1,I1,-120
08/27/18 01:33:04 PM,L1,I3,-100
08/27/18 06:44:57 PM,L1,I9,-120
08/27/18 07:21:10 PM,L1,I1,-120
08/27/18 07:21:25 PM,L1,I6,-80
08/27/18 12:21:30 PM,L1,I5,-40
08/27/18 12:21:37 PM,L1,I6,-40
08/27/18 12:22:00 PM,L1,I10,-80
08/27/18 12:26:05 PM,L1,I8,-80
08/27/19 01:25:54 PM,L1,I1,-120
08/27/19 04:45:50 PM,L1,I6,-80
08/27/19 04:45:58 PM,L1,I7,-31
08/27/19 04:46:05 PM,L1,I10,-40
08/27/20 07:27:08 PM,L1,I2,-40
08/27/20 07:27:39 PM,L1,I9,-160
08/27/20 07:29:59 PM,L1,I10,-80
08/27/20 07:30:05 PM,L1,I9,-40
08/27/20 07:30:12 PM,L1,I6,-80
08/27/20 07:30:19 PM,L1,I1,-40
08/28/18 01:38:14 PM,L1,I1,-120
08/28/18 02:02:11 PM,L1,I3,-100
08/28/18 02:02:28 PM,L1,I2,-41
08/28/18 06:37:56 PM,L1,I10,-80
08/28/18 06:38:14 PM,L1,I9,-120
08/28/19 03:18:47 PM,L1,I3,-200
08/28/19 03:19:02 PM,L1,I4,-100
08/28/19 03:19:12 PM,L1,I2,-40
08/28/19 03:24:12 PM,L1,I1,-160
08/28/19 03:24:21 PM,L1,I8,-40
08/29/18 06:22:20 PM,L1,I1,-120
08/29/18 06:22:27 PM,L1,I10,-80
08/29/18 06:42:01 PM,L1,I3,-100
08/29/18 06:42:40 PM,L1,I4,-100
08/29/18 07:22:58 PM,L1,I3,-100
08/29/19 08:00:22 PM,L1,I1,-40
08/29/20 01:27:51 PM,L1,I3,-100
08/29/20 01:30:22 PM,L1,I3,-200
08/29/20 01:31:35 PM,L1,I4,-100
08/29/20 01:33:54 PM,L1,I1,-160
08/29/20 01:34:01 PM,L1,I6,-160
08/29/20 01:34:08 PM,L1,I10,-80
08/29/20 01:34:21 PM,L1,I9,-120
08/30/18 07:20:49 PM,L1,I1,-120
08/30/18 07:20:59 PM,L1,I9,-80
08/30/18 07:21:08 PM,L1,I10,-80
08/30/18 07:26:57 PM,L1,I1,-40
08/30/18 07:27:44 PM,L1,I8,-80
08/30/18 07:49:44 PM,L1,I7,-30
08/30/18 07:50:05 PM,L1,I2,-40
08/30/18 07:50:29 PM,L1,I4,-200
08/30/18 07:50:39 PM,L1,I3,-100
08/30/18 07:52:31 PM,L1,I1,-120
08/30/18 07:52:40 PM,L1,I10,-40
08/30/18 07:52:50 PM,L1,I9,-81
08/30/18 07:53:11 PM,L1,I5,-40
08/30/18 07:53:20 PM,L1,I6,-40
08/30/19 04:33:42 PM,L1,I1,-120
08/30/19 04:33:49 PM,L1,I9,-80
08/30/19 04:33:56 PM,L1,I10,-120
08/30/19 04:34:03 PM,L1,I6,-40
08/30/19 04:34:11 PM,L1,I5,-40
08/30/19 04:34:37 PM,L1,I3,-100
08/30/19 04:36:06 PM,L1,I4,-100
08/30/19 04:36:14 PM,L1,I3,-100
08/30/19 04:36:36 PM,L1,I2,-40
08/30/21 05:57:08 PM,L1,I6,-80
08/30/21 05:57:27 PM,L1,I1,-80
08/30/21 06:00:48 PM,L1,I1,-200
08/30/21 06:00:56 PM,L1,I10,-160
08/30/21 06:01:07 PM,L1,I9,-120
08/30/21 06:01:15 PM,L1,I8,-80
08/30/21 06:21:33 PM,L1,I3,-100
08/30/21 06:21:52 PM,L1,I2,-46
08/30/21 06:22:34 PM,L1,I4,-200
08/31/20 04:41:24 PM,L1,I1,-160
08/31/21 04:46:40 PM,L1,I10,-40
08/31/21 04:46:46 PM,L1,I9,-40
08/31/21 04:46:55 PM,L1,I1,-120
08/31/21 04:51:32 PM,L1,I8,-40
08/31/21 04:56:03 PM,L1,I2,-37.875
08/31/21 04:56:51 PM,L1,I4,-100
09/01/20 05:37:34 PM,L1,I1,-40
09/01/20 05:38:08 PM,L1,I8,-40
09/01/20 05:39:09 PM,L1,I4,-100
09/01/20 05:43:47 PM,L1,I1,-160
09/01/20 05:44:44 PM,L1,I3,-100
09/01/20 05:45:18 PM,L1,I5,-40
09/01/20 05:46:39 PM,L1,I7,-30
09/01/20 06:51:49 PM,L1,I4,-100
09/01/21 02:30:10 PM,L1,I1,-40
09/01/21 02:34:52 PM,L1,I6,-120
09/01/21 02:35:09 PM,L1,I9,-80
09/01/21 02:35:24 PM,L1,I1,-80
09/01/21 03:08:29 PM,L1,I8,-40
09/01/21 03:10:08 PM,L1,I9,-80
09/01/21 07:51:33 PM,L1,I4,-100
09/01/21 07:51:41 PM,L1,I3,-100
09/02/19 01:44:44 PM,L1,I1,-120
09/02/19 01:44:59 PM,L1,I10,-80
09/02/19 01:52:11 PM,L1,I1,-160
09/02/19 01:52:46 PM,L1,I3,-100
09/02/20 04:25:42 PM,L1,I2,-40
09/02/20 04:28:14 PM,L1,I3,-100
09/02/20 10:24:04 AM,L1,I1,-80
09/03/18 05:22:28 PM,L1,I3,-100
09/03/18 06:24:41 PM,L1,I1,-120
09/03/18 06:24:52 PM,L1,I9,-80
09/03/18 06:25:08 PM,L1,I10,-40
09/03/18 06:25:27 PM,L1,I5,-40
09/03/18 06:25:37 PM,L1,I6,-80
09/03/19 03:19:17 PM,L1,I1,-120
09/03/19 03:19:39 PM,L1,I10,-120
09/03/19 03:20:02 PM,L1,I9,-80
09/03/19 03:55:13 PM,L1,I2,-40
09/03/19 03:55:26 PM,L1,I3,-100
09/03/19 03:55:44 PM,L1,I4,-100
09/03/20 04:52:30 PM,L1,I1,-160
09/03/20 04:52:39 PM,L1,I10,-120
09/03/20 04:53:02 PM,L1,I9,-120
09/03/20 04:53:38 PM,L1,I7,-30
09/03/20 05:01:40 PM,L1,I3,-100
09/03/20 05:01:54 PM,L1,I4,-100
09/03/20 05:08:00 PM,L1,I1,-120
09/03/20 05:08:14 PM,L1,I10,-120
09/04/18 07:49:14 PM,L1,I1,-120
09/04/18 12:13:18 PM,L1,I1,-120
09/04/18 12:13:25 PM,L1,I10,-80
09/04/18 12:13:32 PM,L1,I9,-40
09/04/19 04:40:07 PM,L1,I3,-100
09/04/19 04:42:04 PM,L1,I1,-160
09/04/19 04:42:11 PM,L1,I6,-40
09/04/19 07:16:14 PM,L1,I7,-62
09/04/19 07:16:31 PM,L1,I6,-80
09/04/20 04:32:21 PM,L1,I1,-160
09/04/20 04:32:45 PM,L1,I8,-40
09/05/18 05:26:54 PM,L1,I1,-40
09/05/18 05:27:01 PM,L1,I5,-80
09/05/18 05:27:28 PM,L1,I9,-80
09/05/18 05:29:43 PM,L1,I4,-200
09/05/18 05:35:47 PM,L1,I3,-100
09/05/18 05:42:29 PM,L1,I3,-100
09/05/19 05:49:57 PM,L1,I1,-120
09/05/19 05:50:35 PM,L1,I10,-120
09/05/20 04:20:37 PM,L1,I3,-100
09/05/20 04:22:24 PM,L1,I9,-80
09/05/20 04:22:38 PM,L1,I10,-80
09/06/18 01:29:38 PM,L1,I1,-40
09/06/18 01:29:47 PM,L1,I8,-80
09/06/18 01:46:16 PM,L1,I2,-40
09/06/18 01:48:07 PM,L1,I8,-40
09/06/18 07:41:35 PM,L1,I4,-100
09/06/18 07:42:24 PM,L1,I1,-120
09/06/18 07:42:59 PM,L1,I9,-80
09/06/18 07:43:06 PM,L1,I10,-80
09/06/18 07:43:25 PM,L1,I6,-80
09/06/18 07:45:09 PM,L1,I2,-45
09/06/18 07:45:50 PM,L1,I3,-100
09/06/19 03:20:16 PM,L1,I9,-80
09/06/19 03:20:22 PM,L1,I1,-40
09/07/20 05:32:56 PM,L1,I1,-80
09/07/20 05:33:09 PM,L1,I9,-80
09/07/20 05:33:21 PM,L1,I2,-40
09/07/20 05:34:36 PM,L1,I3,-100
09/07/20 05:35:13 PM,L1,I4,-100
09/07/20 05:35:21 PM,L1,I2,-40
09/07/21 05:26:54 PM,L1,I8,-40
09/07/21 05:27:04 PM,L1,I1,-80
09/07/21 05:28:44 PM,L1,I10,-40
09/07/21 05:29:50 PM,L1,I5,-40
09/07/21 09:13:01 PM,L1,I9,-120
09/07/21 09:13:37 PM,L1,I6,-80
09/08/20 01:41:20 PM,L1,I1,-160
09/08/20 01:41:26 PM,L1,I10,-120
09/08/20 01:41:32 PM,L1,I6,-40
09/08/20 01:43:40 PM,L1,I1,-200
09/08/20 01:43:46 PM,L1,I10,-40
09/08/20 01:44:09 PM,L1,I8,-40
09/08/20 01:58:23 PM,L1,I3,-200
09/08/20 07:41:07 PM,L1,I1,-80
09/08/20 07:41:15 PM,L1,I10,-40
09/08/20 07:41:25 PM,L1,I6,-40
09/09/19 07:40:15 PM,L1,I4,-100
09/09/19 07:44:13 PM,L1,I1,-120
09/09/19 07:44:22 PM,L1,I10,-120
09/09/19 07:44:42 PM,L1,I6,-120
09/09/19 07:45:04 PM,L1,I5,-80
09/09/19 11:56:02 AM,L1,I1,-40
09/09/19 12:00:46 PM,L1,I2,-42
09/09/19 12:01:01 PM,L1,I3,-100
09/09/20 05:16:56 PM,L1,I1,-120
09/09/20 05:17:14 PM,L1,I10,-40
09/09/20 05:17:28 PM,L1,I8,-80
09/09/20 07:29:18 PM,L1,I2,-40
09/09/20 07:40:24 PM,L1,I1,-80
09/09/21 07:18:12 PM,L1,I2,-40.5
09/09/21 07:18:19 PM,L1,I4,-100
09/09/21 07:22:27 PM,L1,I10,-40
09/10/18 05:50:18 PM,L1,I1,-80
09/10/18 05:50:26 PM,L1,I6,-40
09/10/18 05:50:33 PM,L1,I5,-80
09/10/18 07:29:05 PM,L1,I1,-80
09/10/18 07:29:13 PM,L1,I9,-120
09/10/19 07:49:58 PM,L1,I9,-40
09/10/19 07:50:04 PM,L1,I1,-40
09/10/20 04:46:48 PM,L1,I10,-40
09/10/20 05:16:26 PM,L1,I4,-100
09/10/21 02:14:21 PM,L1,I1,-40
09/10/21 02:20:39 PM,L1,I8,-80
09/10/21 02:21:11 PM,L1,I1,-40
09/10/21 02:21:40 PM,L1,I9,-40
09/10/21 02:21:47 PM,L1,I10,-40
09/10/21 02:44:17 PM,L1,I4,-100
09/10/21 02:44:24 PM,L1,I3,-100
09/10/21 02:44:44 PM,L1,I1,-120
09/10/21 02:45:06 PM,L1,I10,-120
09/10/21 02:45:16 PM,L1,I9,-80
09/10/21 04:01:53 PM,L1,I1,-160
09/10/21 04:02:00 PM,L1,I9,-80
09/10/21 04:03:00 PM,L1,I8,-40
09/11/18 01:08:26 PM,L1,I4,-100
09/11/18 01:08:49 PM,L1,I3,-100
09/11/18 05:48:11 PM,L1,I1,-120
09/11/18 05:49:03 PM,L1,I3,-100
09/11/18 05:49:39 PM,L1,I2,-40
09/11/19 05:56:26 PM,L1,I1,-160
09/11/19 05:57:10 PM,L1,I9,-80
09/11/19 05:57:31 PM,L1,I8,-70
09/11/19 05:57:40 PM,L1,I10,-80
09/11/19 06:01:37 PM,L1,I6,-80
09/11/19 06:01:48 PM,L1,I7,-40
09/11/19 12:31:39 PM,L1,I10,-80
09/11/19 12:31:47 PM,L1,I1,-40
09/11/19 12:50:00 PM,L1,I2,-40
09/11/20 01:00:12 PM,L1,I10,-120
09/11/20 01:00:24 PM,L1,I9,-80
09/11/20 01:01:02 PM,L1,I3,-100
09/11/20 01:10:15 PM,L1,I1,-160
09/11/20 01:10:21 PM,L1,I10,-120
09/11/20 01:10:27 PM,L1,I9,-80
09/11/20 01:10:32 PM,L1,I6,-80
09/11/20 01:10:47 PM,L1,I8,-40
09/11/20 12:54:28 PM,L1,I2,-40
09/11/20 12:54:41 PM,L1,I1,-40
09/12/18 02:44:42 PM,L1,I4,-100
09/12/18 07:07:38 PM,L1,I1,-40
09/12/18 07:48:05 PM,L1,I1,-80
09/12/18 07:48:12 PM,L1,I5,-80
09/12/18 07:48:21 PM,L1,I6,-80
09/12/18 07:48:28 PM,L1,I9,-80
09/12/19 03:11:51 PM,L1,I10,-80
09/12/19 03:14:58 PM,L1,I1,-120
09/12/19 03:29:42 PM,L1,I4,-100
09/12/19 03:29:50 PM,L1,I3,-100
09/13/18 01:43:50 PM,L1,I2,-43
09/13/18 01:57:26 PM,L1,I1,-80
09/13/18 01:57:48 PM,L1,I10,-40
09/13/18 01:57:54 PM,L1,I9,-40
09/13/18 01:58:53 PM,L1,I7,-30
09/13/18 01:59:01 PM,L1,I8,-80
09/13/18 07:21:46 PM,L1,I1,-80
09/13/18 07:21:53 PM,L1,I10,-80
09/13/21 05:18:31 PM,L1,I1,-80
09/14/19 04:00:26 PM,L1,I1,-80
09/14/19 04:00:37 PM,L1,I6,-80
09/14/19 04:01:01 PM,L1,I7,-35
09/14/20 07:13:08 PM,L1,I1,-160
09/14/20 07:13:29 PM,L1,I8,-40
09/14/20 07:18:40 PM,L1,I3,-100
09/14/21 03:11:17 PM,L1,I2,-22
09/14/21 03:11:29 PM,L1,I3,-100
09/14/21 03:15:18 PM,L1,I7,-60
09/14/21 03:18:15 PM,L1,I9,-80
09/14/21 03:18:22 PM,L1,I6,-40
09/14/21 03:18:44 PM,L1,I8,-80
09/14/21 03:27:21 PM,L1,I4,-200
09/14/21 03:29:02 PM,L1,I10,-120
09/14/21 03:29:09 PM,L1,I1,-120
09/14/21 03:29:19 PM,L1,I6,-40
09/14/21 03:35:18 PM,L1,I2,-25
09/14/21 06:19:22 PM,L1,I9,-120
09/14/21 06:19:28 PM,L1,I6,-80
09/14/21 06:19:38 PM,L1,I7,-61.9
09/14/21 06:19:56 PM,L1,I1,-120
09/15/20 06:25:42 PM,L1,I1,-120
09/15/20 06:25:48 PM,L1,I6,-80
09/15/20 06:25:55 PM,L1,I10,-80
09/15/20 06:26:17 PM,L1,I7,-30
09/15/20 06:29:03 PM,L1,I2,-39
09/15/20 06:31:02 PM,L1,I8,-40
09/15/20 06:32:13 PM,L1,I3,-96
09/15/21 05:27:00 PM,L1,I10,-120
09/15/21 05:27:09 PM,L1,I9,-40
09/15/21 05:27:16 PM,L1,I1,-120
09/15/21 05:27:31 PM,L1,I8,-80
09/15/21 05:36:28 PM,L1,I2,-37.5
09/16/20 04:55:07 PM,L1,I1,-120
09/16/20 04:55:17 PM,L1,I10,-40
09/16/20 05:14:25 PM,L1,I2,-41
09/16/20 05:32:43 PM,L1,I1,-120
09/16/20 05:32:49 PM,L1,I6,-80
09/17/18 01:47:24 PM,L1,I3,-100
09/17/18 01:50:30 PM,L1,I2,-40
09/17/18 01:51:59 PM,L1,I4,-100
09/17/18 01:52:12 PM,L1,I2,-40
09/17/18 02:12:25 PM,L1,I4,-100
09/17/18 02:14:23 PM,L1,I1,-120
09/17/18 02:14:37 PM,L1,I10,-80
09/17/18 07:13:32 PM,L1,I1,-40
09/17/19 05:49:43 PM,L1,I8,-40
09/17/19 06:05:32 PM,L1,I2,-40
09/17/19 06:22:25 PM,L1,I1,-120
09/17/19 06:22:41 PM,L1,I5,-80
09/17/19 06:23:10 PM,L1,I2,-30
09/17/20 01:47:05 PM,L1,I1,-120
09/17/20 01:47:13 PM,L1,I6,-80
09/17/20 01:47:19 PM,L1,I10,-40
09/17/20 01:47:24 PM,L1,I9,-80
09/17/20 01:47:46 PM,L1,I8,-40
09/17/20 01:48:44 PM,L1,I10,-120
09/17/20 01:49:04 PM,L1,I1,-120
09/17/20 01:51:19 PM,L1,I7,-62
09/17/20 07:48:00 PM,L1,I3,-100
09/17/20 07:48:07 PM,L1,I2,-40
09/17/20 07:48:13 PM,L1,I4,-100
09/17/20 07:56:39 PM,L1,I10,-80
09/17/20 07:56:57 PM,L1,I9,-40
09/18/18 06:05:55 PM,L1,I1,-120
09/18/18 06:06:03 PM,L1,I6,-80
09/18/18 06:07:42 PM,L1,I9,-40
09/18/18 06:14:05 PM,L1,I1,-120
09/18/18 06:14:14 PM,L1,I9,-120
09/18/18 06:14:21 PM,L1,I10,-40
09/18/18 06:14:34 PM,L1,I8,-80
09/18/19 01:02:57 PM,L1,I7,-30
09/19/18 01:28:47 PM,L1,I1,-120
09/19/18 01:29:02 PM,L1,I5,-40
09/19/18 06:42:32 PM,L1,I3,-100
09/19/18 07:06:02 PM,L1,I1,-120
09/19/18 07:06:08 PM,L1,I10,-80
09/19/18 07:06:37 PM,L1,I9,-120
09/19/18 07:06:44 PM,L1,I6,-40
09/19/18 07:07:10 PM,L1,I2,-40
09/19/19 03:59:03 PM,L1,I3,-100
09/19/19 03:59:11 PM,L1,I4,-200
09/19/19 03:59:28 PM,L1,I2,-40
09/19/19 05:03:22 PM,L1,I9,-80
09/19/19 05:03:33 PM,L1,I10,-120
09/19/19 05:03:44 PM,L1,I6,-80
09/19/19 05:04:36 PM,L1,I1,-120
09/19/19 07:07:54 PM,L1,I1,-40
09/19/19 12:10:07 PM,L1,I1,-120
09/19/19 12:10:16 PM,L1,I10,-80
09/19/19 12:10:33 PM,L1,I9,-40
09/19/19 12:21:43 PM,L1,I3,-100
09/19/20 04:11:34 PM,L1,I1,-40
09/20/18 03:21:38 PM,L1,I1,-80
09/20/18 03:21:46 PM,L1,I6,-40
09/20/18 04:06:21 PM,L1,I3,-100
09/20/18 04:06:28 PM,L1,I4,-100
09/20/18 07:24:06 PM,L1,I1,-80
09/20/18 07:24:43 PM,L1,I8,-40
09/20/21 06:39:09 PM,L1,I9,-120
09/20/21 06:39:16 PM,L1,I10,-120
09/20/21 06:40:03 PM,L1,I8,-80
09/20/21 06:40:33 PM,L1,I6,-40
09/21/20 07:39:58 PM,L1,I1,-160
09/21/20 07:40:05 PM,L1,I6,-30
09/21/20 07:40:18 PM,L1,I10,-120
09/21/20 07:40:28 PM,L1,I9,-40
09/21/20 07:40:59 PM,L1,I8,-40
09/21/20 07:44:27 PM,L1,I3,-100
09/21/21 07:18:06 PM,L1,I8,-120
09/21/21 07:18:15 PM,L1,I1,-160
09/21/21 07:19:08 PM,L1,I2,-40
09/21/21 07:19:16 PM,L1,I3,-200
09/21/21 07:19:22 PM,L1,I4,-200
09/21/21 11:11:19 AM,L1,I2,-40
09/21/21 11:45:56 AM,L1,I10,-120
09/21/21 11:46:05 AM,L1,I1,-120
09/21/21 11:46:42 AM,L1,I6,-80
09/21/21 11:46:49 AM,L1,I4,-200
09/22/20 08:17:31 PM,L1,I3,-100
09/22/20 08:17:37 PM,L1,I4,-100
09/22/20 08:23:02 PM,L1,I10,-80
09/22/20 08:23:12 PM,L1,I1,-120
09/23/19 05:24:20 PM,L1,I4,-100
09/23/19 05:31:26 PM,L1,I1,-120
09/23/19 05:31:34 PM,L1,I6,-80
09/23/19 11:57:26 AM,L1,I1,-160
09/23/19 11:57:33 AM,L1,I10,-120
09/23/19 11:57:58 AM,L1,I8,-80
09/23/20 04:11:44 PM,L1,I1,-40
09/23/20 04:31:14 PM,L1,I1,-120
09/23/20 04:31:20 PM,L1,I10,-80
09/23/20 04:31:27 PM,L1,I9,-40
09/23/20 04:31:59 PM,L1,I8,-40
09/23/20 04:45:33 PM,L1,I3,-200
09/23/20 04:50:41 PM,L1,I2,-40
09/23/20 04:55:27 PM,L1,I8,-40
09/23/20 04:55:46 PM,L1,I1,-40
09/23/20 04:55:52 PM,L1,I6,-40
09/23/21 05:23:02 PM,L1,I1,-160
09/23/21 05:23:20 PM,L1,I6,-80
09/23/21 05:23:33 PM,L1,I9,-80
09/23/21 05:23:42 PM,L1,I5,-40
09/24/18 02:11:09 PM,L1,I4,-100
09/24/18 02:23:07 PM,L1,I1,-120
09/24/18 02:29:22 PM,L1,I3,-100
09/24/18 08:46:43 PM,L1,I5,-80
09/24/18 08:46:49 PM,L1,I6,-80
09/24/18 08:47:29 PM,L1,I7,-30
09/24/19 03:28:30 PM,L1,I10,-200
09/24/19 03:28:39 PM,L1,I9,-40
09/24/19 03:29:01 PM,L1,I1,-200
09/24/19 03:29:11 PM,L1,I3,-100
09/24/19 03:31:06 PM,L1,I5,-40
09/24/19 07:16:24 PM,L1,I2,-40
09/24/19 07:17:52 PM,L1,I2,-40
09/24/19 07:18:07 PM,L1,I9,-80
09/24/20 12:07:32 PM,L1,I1,-40
09/24/20 12:07:39 PM,L1,I10,-80
09/24/20 12:07:46 PM,L1,I6,-80
09/24/20 12:07:59 PM,L1,I8,-20
09/24/20 12:08:53 PM,L1,I1,-80
09/24/20 12:09:05 PM,L1,I10,-40
09/25/18 02:14:23 PM,L1,I2,-40
09/25/18 02:16:40 PM,L1,I1,-120
09/25/18 02:16:47 PM,L1,I10,-80
09/25/18 02:17:00 PM,L1,I9,-120
09/25/18 04:53:18 PM,L1,I4,-100
09/25/18 04:53:36 PM,L1,I3,-100
09/25/19 03:05:08 PM,L1,I1,-80
09/25/19 12:01:31 PM,L1,I7,-70
09/25/19 12:01:41 PM,L1,I6,-80
09/25/19 12:21:32 PM,L1,I1,-160
09/25/19 12:22:30 PM,L1,I5,-40
09/25/21 10:06:28 AM,L1,I3,-100
09/25/21 10:10:43 AM,L1,I1,-80
09/25/21 10:10:50 AM,L1,I10,-80
09/25/21 10:10:58 AM,L1,I9,-40
09/25/21 10:11:16 AM,L1,I8,-40
09/26/18 07:32:45 PM,L1,I10,-80
09/26/18 07:33:05 PM,L1,I6,-40
09/26/18 07:33:13 PM,L1,I5,-40
09/26/18 12:18:52 PM,L1,I1,-160
09/26/20 12:34:52 PM,L1,I3,-100
09/26/20 12:35:03 PM,L1,I4,-100
09/26/20 12:37:08 PM,L1,I10,-80
09/26/20 12:37:15 PM,L1,I7,-62
09/27/18 02:11:21 PM,L1,I2,-40
09/27/18 02:11:28 PM,L1,I3,-100
09/27/18 02:11:58 PM,L1,I1,-120
09/27/18 02:35:45 PM,L1,I2,-50
09/27/18 04:32:30 PM,L1,I8,-80
09/27/18 06:00:58 PM,L1,I8,-80
09/27/21 06:17:44 PM,L1,I1,-160
09/27/21 06:17:50 PM,L1,I10,-120
09/27/21 06:18:11 PM,L1,I8,-40
09/27/21 06:18:19 PM,L1,I7,-33
09/27/21 06:18:39 PM,L1,I9,-80
09/28/20 06:36:25 PM,L1,I6,-31
09/28/20 06:38:04 PM,L1,I1,-80
09/28/20 07:12:21 PM,L1,I9,-80
09/28/20 07:12:53 PM,L1,I1,-120
09/28/20 07:12:59 PM,L1,I10,-80
09/28/20 07:13:06 PM,L1,I9,-80
09/28/20 07:18:32 PM,L1,I3,-100
09/28/20 07:24:39 PM,L1,I2,-40
09/28/21 01:36:45 PM,L1,I2,-39.75
09/28/21 01:36:57 PM,L1,I3,-40
09/28/21 01:37:04 PM,L1,I4,-40
09/28/21 11:30:58 AM,L1,I2,-30.5
09/28/21 11:34:06 AM,L1,I4,-100
09/28/21 11:43:24 AM,L1,I9,-120
09/28/21 11:43:33 AM,L1,I6,-80
09/28/21 11:45:01 AM,L1,I10,-120
09/28/21 11:45:11 AM,L1,I7,-58.9
09/28/21 11:46:11 AM,L1,I1,-88
09/28/21 11:48:58 AM,L1,I2,-43
09/28/21 12:42:43 PM,L1,I1,-120
09/28/21 12:42:53 PM,L1,I10,-40
09/28/21 12:43:00 PM,L1,I9,-40
09/28/21 12:48:17 PM,L1,I1,-40
09/29/20 05:03:16 PM,L1,I1,-160
09/29/20 05:03:23 PM,L1,I10,-120
09/29/20 05:03:30 PM,L1,I6,-120
09/29/20 05:03:36 PM,L1,I7,-30
09/29/20 05:03:48 PM,L1,I8,-40
09/29/21 02:32:33 PM,L1,I1,-120
09/29/21 02:32:59 PM,L1,I10,-120
09/29/21 02:33:08 PM,L1,I9,-40
09/29/21 02:33:16 PM,L1,I6,-40
09/29/21 02:33:35 PM,L1,I8,-80
09/29/21 04:55:55 PM,L1,I4,-200
09/29/21 04:56:11 PM,L1,I2,-46
09/29/21 05:28:32 PM,L1,I10,-40
09/29/21 05:37:46 PM,L1,I3,-100
09/29/21 05:37:54 PM,L1,I4,-100
09/30/19 04:07:48 PM,L1,I3,-100
09/30/19 04:07:58 PM,L1,I1,-80
09/30/19 10:58:07 AM,L1,I4,-100
09/30/19 11:07:09 AM,L1,I6,-80
09/30/19 11:07:18 AM,L1,I7,-80
09/30/19 11:09:58 AM,L1,I2,-40
09/30/19 11:14:07 AM,L1,I3,-200
09/30/19 11:16:02 AM,L1,I1,-120
09/30/19 11:16:11 AM,L1,I10,-120
09/30/19 11:53:26 AM,L1,I9,-40
09/30/20 07:07:28 PM,L1,I4,-100
